State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,pct_production
Karnataka,BENGALURU URBAN,2013,Kharif     ,Arhar/Tur,1011.0,929.0,0.0005336981502239498
Karnataka,BENGALURU URBAN,2013,Kharif     ,Bajra,7.0,8.0,4.595893651013562e-06
Karnataka,BENGALURU URBAN,2013,Kharif     ,Castor seed,57.0,51.0,2.9298822025211456e-05
Karnataka,BENGALURU URBAN,2013,Kharif     ,Cowpea(Lobia),269.0,100.0,5.7448670637669526e-05
Karnataka,BENGALURU URBAN,2013,Kharif     ,Dry chillies,84.0,93.0,5.3427263693032655e-05
Karnataka,BENGALURU URBAN,2013,Kharif     ,Groundnut,48.0,41.0,2.3553954961444506e-05
Karnataka,BENGALURU URBAN,2013,Kharif     ,Horse-gram,443.0,223.0,0.00012811053552200304
Karnataka,BENGALURU URBAN,2013,Kharif     ,Jowar,852.0,1212.0,0.0006962778881285547
Karnataka,BENGALURU URBAN,2013,Kharif     ,Maize,907.0,2875.0,0.0016516492808329988
Karnataka,BENGALURU URBAN,2013,Kharif     ,Moong(Green Gram),21.0,5.0,2.872433531883476e-06
Karnataka,BENGALURU URBAN,2013,Kharif     ,Onion,31.0,205.0,0.00011776977480722252
Karnataka,BENGALURU URBAN,2013,Kharif     ,Other Kharif pulses,1360.0,1776.0,0.0010202883905250108
Karnataka,BENGALURU URBAN,2013,Kharif     ,Ragi,23157.0,72993.0,0.041933508158554116
Karnataka,BENGALURU URBAN,2013,Kharif     ,Sesamum,15.0,9.0,5.170380357390257e-06
Karnataka,BENGALURU URBAN,2013,Kharif     ,Urad,8.0,4.0,2.297946825506781e-06
Karnataka,BENGALURU URBAN,2013,Rabi       ,Cowpea(Lobia),27.0,11.0,6.319353770143647e-06
Karnataka,BENGALURU URBAN,2013,Rabi       ,Dry chillies,10.0,19.0,1.091524742115721e-05
Karnataka,BENGALURU URBAN,2013,Rabi       ,Gram,2.0,2.0,1.1489734127533905e-06
Karnataka,BENGALURU URBAN,2013,Rabi       ,Horse-gram,166.0,91.0,5.227829028027926e-05
Karnataka,BENGALURU URBAN,2013,Rabi       ,Jowar,21.0,23.0,1.3213194246663991e-05
Karnataka,BENGALURU URBAN,2013,Rabi       ,Linseed,2.0,1.0,5.744867063766953e-07
Karnataka,BENGALURU URBAN,2013,Rabi       ,Maize,171.0,524.0,0.0003010310341413883
Karnataka,BENGALURU URBAN,2013,Rabi       ,Moong(Green Gram),4.0,1.0,5.744867063766953e-07
Karnataka,BENGALURU URBAN,2013,Rabi       ,Onion,8.0,56.0,3.217125555709493e-05
Karnataka,BENGALURU URBAN,2013,Rabi       ,Ragi,104.0,152.0,8.732197936925768e-05
Karnataka,BENGALURU URBAN,2013,Summer     ,Cowpea(Lobia),22.0,9.0,5.170380357390257e-06
Karnataka,BENGALURU URBAN,2013,Summer     ,Dry chillies,18.0,48.0,2.757536190608137e-05
Karnataka,BENGALURU URBAN,2013,Summer     ,Groundnut,7.0,6.0,3.446920238260171e-06
Karnataka,BENGALURU URBAN,2013,Summer     ,Jowar,12.0,20.0,1.1489734127533904e-05
Karnataka,BENGALURU URBAN,2013,Summer     ,Maize,160.0,519.0,0.0002981586006095048
Karnataka,BENGALURU URBAN,2013,Summer     ,Ragi,72.0,141.0,8.100262559911402e-05
Karnataka,BENGALURU URBAN,2013,Whole Year ,Arecanut,464.0,5168.0,0.0029689472985547608
Karnataka,BENGALURU URBAN,2013,Whole Year ,Coriander,9.0,3.0,1.7234601191300856e-06
Karnataka,BENGALURU URBAN,2013,Whole Year ,Garlic,2.0,2.0,1.1489734127533905e-06
Karnataka,BIDAR,2013,Kharif     ,Arhar/Tur,73270.0,59305.0,0.03406993412166991
Karnataka,BIDAR,2013,Kharif     ,Bajra,2939.0,3356.0,0.0019279773866001891
Karnataka,BIDAR,2013,Kharif     ,Castor seed,8.0,7.0,4.021406944636866e-06
Karnataka,BIDAR,2013,Kharif     ,Cotton(lint),319.0,945.0,0.0005428899375259771
Karnataka,BIDAR,2013,Kharif     ,Cowpea(Lobia),204.0,76.0,4.366098968462884e-05
Karnataka,BIDAR,2013,Kharif     ,Dry chillies,1717.0,1904.0,0.0010938226889412278
Karnataka,BIDAR,2013,Kharif     ,Groundnut,363.0,172.0,9.881171349679158e-05
Karnataka,BIDAR,2013,Kharif     ,Horse-gram,16.0,8.0,4.595893651013562e-06
Karnataka,BIDAR,2013,Kharif     ,Jowar,37997.0,53352.0,0.030650014758609446
Karnataka,BIDAR,2013,Kharif     ,Maize,2145.0,8359.0,0.004802134378602795
Karnataka,BIDAR,2013,Kharif     ,Moong(Green Gram),35857.0,15295.0,0.008786774174031554
Karnataka,BIDAR,2013,Kharif     ,Onion,343.0,2269.0,0.0013035103367687215
Karnataka,BIDAR,2013,Kharif     ,Other Kharif pulses,1028.0,859.0,0.0004934840807775812
Karnataka,BIDAR,2013,Kharif     ,Sesamum,2546.0,1171.0,0.0006727239331671101
Karnataka,BIDAR,2013,Kharif     ,Soyabean,109391.0,174900.0,0.100477724945284
Karnataka,BIDAR,2013,Kharif     ,Sunflower,1780.0,834.0,0.00047912191311816387
Karnataka,BIDAR,2013,Kharif     ,Urad,32928.0,16266.0,0.009344600765923325
Karnataka,BIDAR,2013,Rabi       ,Dry chillies,31.0,59.0,3.389471567622502e-05
Karnataka,BIDAR,2013,Rabi       ,Gram,50943.0,39733.0,0.022826080304465233
Karnataka,BIDAR,2013,Rabi       ,Jowar,24711.0,20072.0,0.011531097170393027
Karnataka,BIDAR,2013,Rabi       ,Linseed,439.0,131.0,7.525775853534707e-05
Karnataka,BIDAR,2013,Rabi       ,Maize,451.0,1381.0,0.0007933661415062161
Karnataka,BIDAR,2013,Rabi       ,Onion,455.0,5443.0,0.0031269311428083527
Karnataka,BIDAR,2013,Rabi       ,Safflower,11513.0,11725.0,0.006735856632266751
Karnataka,BIDAR,2013,Rabi       ,Sunflower,2262.0,810.0,0.00046533423216512315
Karnataka,BIDAR,2013,Rabi       ,Wheat,6656.0,8498.0,0.004881988030789156
Karnataka,BIDAR,2013,Summer     ,Dry chillies,30.0,80.0,4.595893651013562e-05
Karnataka,BIDAR,2013,Summer     ,Groundnut,574.0,511.0,0.0002935627069584913
Karnataka,BIDAR,2013,Summer     ,Maize,170.0,552.0,0.00031711666191993574
Karnataka,BIDAR,2013,Summer     ,Onion,123.0,966.0,0.0005549541583598876
Karnataka,BIDAR,2013,Summer     ,Sunflower,247.0,246.0,0.00014132372976866702
Karnataka,BIDAR,2013,Whole Year ,Coriander,55.0,17.0,9.76627400840382e-06
Karnataka,BIDAR,2013,Whole Year ,Garlic,93.0,98.0,5.629969722491614e-05
Karnataka,BIDAR,2013,Whole Year ,Turmeric,79.0,185.0,0.00010628004067968863
Karnataka,BIJAPUR,2013,Kharif     ,Arhar/Tur,180625.0,170564.0,0.09798675058643465
Karnataka,BIJAPUR,2013,Kharif     ,Bajra,69832.0,75694.0,0.04348519675247757
Karnataka,BIJAPUR,2013,Kharif     ,Cotton(lint),9881.0,23301.0,0.013386114745283376
Karnataka,BIJAPUR,2013,Kharif     ,Cowpea(Lobia),249.0,58.0,3.332022896984832e-05
Karnataka,BIJAPUR,2013,Kharif     ,Dry chillies,947.0,723.0,0.0004153538887103507
Karnataka,BIJAPUR,2013,Kharif     ,Groundnut,17700.0,12763.0,0.007332173833485762
Karnataka,BIJAPUR,2013,Kharif     ,Horse-gram,3896.0,1081.0,0.0006210201295932076
Karnataka,BIJAPUR,2013,Kharif     ,Maize,69222.0,249891.0,0.14355905754317874
Karnataka,BIJAPUR,2013,Kharif     ,Moong(Green Gram),6811.0,1061.0,0.0006095303954656736
Karnataka,BIJAPUR,2013,Kharif     ,Onion,11224.0,75002.0,0.0430876519516649
Karnataka,BIJAPUR,2013,Kharif     ,Other Kharif pulses,2657.0,684.0,0.00039294890716165955
Karnataka,BIJAPUR,2013,Kharif     ,Sesamum,395.0,67.0,3.849060932723858e-05
Karnataka,BIJAPUR,2013,Kharif     ,Sunflower,23887.0,12390.0,0.007117890292007254
Karnataka,BIJAPUR,2013,Kharif     ,Urad,192.0,92.0,5.2852776986655965e-05
Karnataka,BIJAPUR,2013,Rabi       ,Cotton(lint),446.0,1201.0,0.000689958534358411
Karnataka,BIJAPUR,2013,Rabi       ,Cowpea(Lobia),14.0,6.0,3.446920238260171e-06
Karnataka,BIJAPUR,2013,Rabi       ,Dry chillies,535.0,454.0,0.00026081696469501965
Karnataka,BIJAPUR,2013,Rabi       ,Gram,154574.0,104701.0,0.06014933264434637
Karnataka,BIJAPUR,2013,Rabi       ,Horse-gram,65.0,7.0,4.021406944636866e-06
Karnataka,BIJAPUR,2013,Rabi       ,Jowar,165998.0,198542.0,0.11405973965744182
Karnataka,BIJAPUR,2013,Rabi       ,Linseed,1345.0,367.0,0.00021083662124024712
Karnataka,BIJAPUR,2013,Rabi       ,Maize,8703.0,27921.0,0.01604024332874371
Karnataka,BIJAPUR,2013,Rabi       ,Onion,4276.0,27989.0,0.01607930842477732
Karnataka,BIJAPUR,2013,Rabi       ,Safflower,3257.0,959.0,0.0005509327514152507
Karnataka,BIJAPUR,2013,Rabi       ,Sunflower,33664.0,17749.0,0.010196564551479964
Karnataka,BIJAPUR,2013,Rabi       ,Wheat,57511.0,55182.0,0.03170132543127879
Karnataka,BIJAPUR,2013,Summer     ,Cotton(lint),92.0,332.0,0.00019072958651706283
Karnataka,BIJAPUR,2013,Summer     ,Cowpea(Lobia),181.0,71.0,4.078855615274536e-05
Karnataka,BIJAPUR,2013,Summer     ,Dry chillies,386.0,1026.0,0.0005894233607424893
Karnataka,BIJAPUR,2013,Summer     ,Groundnut,16606.0,12431.0,0.0071414442469686975
Karnataka,BIJAPUR,2013,Summer     ,Maize,3460.0,13848.0,0.007955491909904477
Karnataka,BIJAPUR,2013,Summer     ,Onion,2351.0,14433.0,0.008291566633134843
Karnataka,BIJAPUR,2013,Summer     ,Sunflower,1401.0,966.0,0.0005549541583598876
Karnataka,BIJAPUR,2013,Whole Year ,Coriander,58.0,18.0,1.0340760714780514e-05
Karnataka,BIJAPUR,2013,Whole Year ,Garlic,471.0,1481.0,0.0008508148121438856
Karnataka,BIJAPUR,2013,Whole Year ,Turmeric,44.0,210.0,0.000120642208339106
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Arhar/Tur,1124.0,366.0,0.00021026213453387047
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Bajra,915.0,1409.0,0.0008094517692847636
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Castor seed,542.0,132.0,7.583224524172378e-05
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Cotton(lint),10166.0,30108.0,0.017296645755589538
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Cowpea(Lobia),2862.0,1063.0,0.000610679368878427
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Dry chillies,372.0,412.0,0.00023668852302719846
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Groundnut,15510.0,13821.0,0.007939980768832304
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Horse-gram,389.0,210.0,0.000120642208339106
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Jowar,13302.0,10716.0,0.006156199545532666
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Maize,36353.0,133030.0,0.07642396654929177
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Moong(Green Gram),2847.0,1079.0,0.0006198711561804542
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Onion,1683.0,11133.0,0.006395760502091748
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Other Kharif pulses,2684.0,1948.0,0.0011191001040218023
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Ragi,13801.0,22997.0,0.01321147078654486
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Sesamum,1929.0,737.0,0.00042339670259962446
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Sunflower,7620.0,3960.0,0.002274967357251713
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Urad,4524.0,1878.0,0.0010788860345754337
Karnataka,CHAMARAJANAGAR,2013,Rabi       ,Cowpea(Lobia),154.0,49.0,2.814984861245807e-05
Karnataka,CHAMARAJANAGAR,2013,Rabi       ,Dry chillies,102.0,193.0,0.00011087593433070217
Karnataka,CHAMARAJANAGAR,2013,Rabi       ,Gram,3426.0,1911.0,0.0010978440958858645
Karnataka,CHAMARAJANAGAR,2013,Rabi       ,Horse-gram,17704.0,10344.0,0.005942490490760535
Karnataka,CHAMARAJANAGAR,2013,Rabi       ,Maize,1458.0,4165.0,0.0023927371320589357
Karnataka,CHAMARAJANAGAR,2013,Rabi       ,Moong(Green Gram),7.0,2.0,1.1489734127533905e-06
Karnataka,CHAMARAJANAGAR,2013,Rabi       ,Onion,921.0,10661.0,0.006124602776681949
Karnataka,CHAMARAJANAGAR,2013,Rabi       ,Ragi,281.0,530.0,0.0003044779543796485
Karnataka,CHAMARAJANAGAR,2013,Rabi       ,Sunflower,56.0,33.0,1.8958061310430945e-05
Karnataka,CHAMARAJANAGAR,2013,Rabi       ,Urad,56.0,32.0,1.838357460405425e-05
Karnataka,CHAMARAJANAGAR,2013,Summer     ,Dry chillies,53.0,141.0,8.100262559911402e-05
Karnataka,CHAMARAJANAGAR,2013,Summer     ,Maize,404.0,1790.0,0.0010283312044142845
Karnataka,CHAMARAJANAGAR,2013,Summer     ,Onion,516.0,4051.0,0.0023272456475319924
Karnataka,CHAMARAJANAGAR,2013,Summer     ,Ragi,356.0,881.0,0.0005061227883178686
Karnataka,CHAMARAJANAGAR,2013,Summer     ,Sunflower,70.0,70.0,4.0214069446368664e-05
Karnataka,CHAMARAJANAGAR,2013,Whole Year ,Arecanut,297.0,3308.0,0.001900402024694108
Karnataka,CHAMARAJANAGAR,2013,Whole Year ,Coriander,516.0,160.0,9.191787302027124e-05
Karnataka,CHAMARAJANAGAR,2013,Whole Year ,Garlic,59.0,62.0,3.561817579535511e-05
Karnataka,CHAMARAJANAGAR,2013,Whole Year ,Turmeric,3734.0,17886.0,0.010275269230253571
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Arhar/Tur,4989.0,4033.0,0.002316904886817212
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Bajra,2.0,2.0,1.1489734127533905e-06
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Castor seed,56.0,50.0,2.8724335318834763e-05
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Cotton(lint),160.0,474.0,0.0002723066988225536
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Cowpea(Lobia),1349.0,338.0,0.000194176506755323
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Dry chillies,19.0,21.0,1.2064220833910601e-05
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Groundnut,18722.0,16665.0,0.009573820961767628
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Horse-gram,1212.0,640.0,0.00036767149208108494
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Jowar,6128.0,8721.0,0.00501009856631116
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Maize,58369.0,210102.0,0.12070080598315643
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Onion,413.0,2732.0,0.0015694976818211314
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Other Kharif pulses,4821.0,3279.0,0.0018837419102091836
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Ragi,47760.0,105218.0,0.06044634227154312
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Sunflower,10.0,6.0,3.446920238260171e-06
Karnataka,CHIKBALLAPUR,2013,Rabi       ,Dry chillies,64.0,121.0,6.951289147158013e-05
Karnataka,CHIKBALLAPUR,2013,Rabi       ,Gram,210.0,159.0,9.134338631389454e-05
Karnataka,CHIKBALLAPUR,2013,Rabi       ,Horse-gram,701.0,298.0,0.00017119703850025517
Karnataka,CHIKBALLAPUR,2013,Rabi       ,Maize,411.0,1367.0,0.0007853233276169424
Karnataka,CHIKBALLAPUR,2013,Rabi       ,Onion,647.0,1433.0,0.0008232394502378042
Karnataka,CHIKBALLAPUR,2013,Rabi       ,Ragi,47.0,69.0,3.963958273999197e-05
Karnataka,CHIKBALLAPUR,2013,Rabi       ,Sunflower,110.0,107.0,6.147007758230639e-05
Karnataka,CHIKBALLAPUR,2013,Summer     ,Dry chillies,21.0,56.0,3.217125555709493e-05
Karnataka,CHIKBALLAPUR,2013,Summer     ,Groundnut,80.0,97.0,5.572521051853944e-05
Karnataka,CHIKBALLAPUR,2013,Summer     ,Maize,88.0,265.0,0.00015223897718982425
Karnataka,CHIKBALLAPUR,2013,Summer     ,Onion,56.0,440.0,0.0002527741508057459
Karnataka,CHIKBALLAPUR,2013,Summer     ,Ragi,10.0,20.0,1.1489734127533904e-05
Karnataka,CHIKBALLAPUR,2013,Summer     ,Sunflower,90.0,121.0,6.951289147158013e-05
Karnataka,CHIKBALLAPUR,2013,Whole Year ,Arecanut,159.0,1771.0,0.0010174159569931274
Karnataka,CHIKBALLAPUR,2013,Whole Year ,Garlic,23.0,24.0,1.3787680953040685e-05
Karnataka,CHIKBALLAPUR,2013,Whole Year ,Sweet potato,6.0,88.0,5.055483016114918e-05
Karnataka,CHIKBALLAPUR,2013,Whole Year ,Turmeric,6.0,29.0,1.666011448492416e-05
Karnataka,CHIKMAGALUR,2013,Kharif     ,Arhar/Tur,469.0,431.0,0.00024760377044835566
Karnataka,CHIKMAGALUR,2013,Kharif     ,Bajra,1.0,1.0,5.744867063766953e-07
Karnataka,CHIKMAGALUR,2013,Kharif     ,Castor seed,189.0,169.0,9.70882533776615e-05
Karnataka,CHIKMAGALUR,2013,Kharif     ,Cotton(lint),1299.0,1386.0,0.0007962385750380997
Karnataka,CHIKMAGALUR,2013,Kharif     ,Cowpea(Lobia),285.0,87.0,4.998034345477249e-05
Karnataka,CHIKMAGALUR,2013,Kharif     ,Dry chillies,2702.0,1389.0,0.0007979620351572297
Karnataka,CHIKMAGALUR,2013,Kharif     ,Groundnut,6127.0,4651.0,0.0026719376713580096
Karnataka,CHIKMAGALUR,2013,Kharif     ,Horse-gram,2966.0,1443.0,0.0008289843173015713
Karnataka,CHIKMAGALUR,2013,Kharif     ,Jowar,1408.0,1146.0,0.0006583617655076928
Karnataka,CHIKMAGALUR,2013,Kharif     ,Maize,28075.0,72759.0,0.04179907826926197
Karnataka,CHIKMAGALUR,2013,Kharif     ,Moong(Green Gram),3178.0,830.0,0.0004768239662926571
Karnataka,CHIKMAGALUR,2013,Kharif     ,Onion,5352.0,34538.0,0.019841621864838302
Karnataka,CHIKMAGALUR,2013,Kharif     ,Other Kharif pulses,2442.0,1916.0,0.0011007165294177482
Karnataka,CHIKMAGALUR,2013,Kharif     ,Ragi,38547.0,41820.0,0.024025034060673394
Karnataka,CHIKMAGALUR,2013,Kharif     ,Sesamum,4979.0,3122.0,0.0017935474973080426
Karnataka,CHIKMAGALUR,2013,Kharif     ,Sunflower,4059.0,1747.0,0.0010036282760400865
Karnataka,CHIKMAGALUR,2013,Kharif     ,Urad,542.0,161.0,9.249235972664793e-05
Karnataka,CHIKMAGALUR,2013,Rabi       ,Dry chillies,30.0,57.0,3.2745742263471627e-05
Karnataka,CHIKMAGALUR,2013,Rabi       ,Gram,8275.0,6462.0,0.0037123330966062048
Karnataka,CHIKMAGALUR,2013,Rabi       ,Horse-gram,7260.0,3842.0,0.002207177925899263
Karnataka,CHIKMAGALUR,2013,Rabi       ,Jowar,6725.0,4900.0,0.0028149848612458064
Karnataka,CHIKMAGALUR,2013,Rabi       ,Linseed,4.0,1.0,5.744867063766953e-07
Karnataka,CHIKMAGALUR,2013,Rabi       ,Sunflower,10.0,4.0,2.297946825506781e-06
Karnataka,CHIKMAGALUR,2013,Summer     ,Cowpea(Lobia),129.0,51.0,2.9298822025211456e-05
Karnataka,CHIKMAGALUR,2013,Summer     ,Groundnut,131.0,106.0,6.089559087592969e-05
Karnataka,CHIKMAGALUR,2013,Summer     ,Onion,11.0,86.0,4.940585674839579e-05
Karnataka,CHIKMAGALUR,2013,Whole Year ,Arecanut,26814.0,298667.0,0.17158022113340843
Karnataka,CHIKMAGALUR,2013,Whole Year ,Coriander,326.0,103.0,5.9172130756799616e-05
Karnataka,CHIKMAGALUR,2013,Whole Year ,Sweet potato,128.0,1299.0,0.0007462582315833271
Karnataka,CHIKMAGALUR,2013,Whole Year ,Turmeric,3.0,14.0,8.042813889273732e-06
Karnataka,CHITRADURGA,2013,Kharif     ,Arhar/Tur,8957.0,7250.0,0.004165028621231041
Karnataka,CHITRADURGA,2013,Kharif     ,Bajra,2049.0,1110.0,0.0006376802440781317
Karnataka,CHITRADURGA,2013,Kharif     ,Castor seed,685.0,526.0,0.0003021800075541417
Karnataka,CHITRADURGA,2013,Kharif     ,Cotton(lint),20250.0,34287.0,0.01969742570153775
Karnataka,CHITRADURGA,2013,Kharif     ,Cowpea(Lobia),743.0,267.0,0.00015338795060257764
Karnataka,CHITRADURGA,2013,Kharif     ,Dry chillies,995.0,873.0,0.0005015268946668549
Karnataka,CHITRADURGA,2013,Kharif     ,Groundnut,111650.0,79975.0,0.0459445743424762
Karnataka,CHITRADURGA,2013,Kharif     ,Horse-gram,3176.0,1403.0,0.0008060048490465035
Karnataka,CHITRADURGA,2013,Kharif     ,Jowar,3796.0,4821.0,0.0027696004114420476
Karnataka,CHITRADURGA,2013,Kharif     ,Maize,97736.0,209839.0,0.12054971597937934
Karnataka,CHITRADURGA,2013,Kharif     ,Moong(Green Gram),5267.0,991.0,0.000569316326019305
Karnataka,CHITRADURGA,2013,Kharif     ,Onion,11495.0,75732.0,0.043507027247319884
Karnataka,CHITRADURGA,2013,Kharif     ,Other Kharif pulses,2541.0,2571.0,0.0014770053220944834
Karnataka,CHITRADURGA,2013,Kharif     ,Ragi,45995.0,57896.0,0.03326048235238514
Karnataka,CHITRADURGA,2013,Kharif     ,Sesamum,1170.0,527.0,0.0003027544942605184
Karnataka,CHITRADURGA,2013,Kharif     ,Sunflower,14353.0,6899.0,0.00396338378729282
Karnataka,CHITRADURGA,2013,Kharif     ,Urad,15.0,7.0,4.021406944636866e-06
Karnataka,CHITRADURGA,2013,Rabi       ,Cotton(lint),716.0,1320.0,0.0007583224524172378
Karnataka,CHITRADURGA,2013,Rabi       ,Cowpea(Lobia),250.0,106.0,6.089559087592969e-05
Karnataka,CHITRADURGA,2013,Rabi       ,Dry chillies,84.0,159.0,9.134338631389454e-05
Karnataka,CHITRADURGA,2013,Rabi       ,Gram,23061.0,11545.0,0.006632449025118947
Karnataka,CHITRADURGA,2013,Rabi       ,Horse-gram,1979.0,634.0,0.0003642245718428248
Karnataka,CHITRADURGA,2013,Rabi       ,Jowar,7853.0,3984.0,0.0022887550382047536
Karnataka,CHITRADURGA,2013,Rabi       ,Maize,4882.0,12040.0,0.00691681994477541
Karnataka,CHITRADURGA,2013,Rabi       ,Onion,4592.0,32264.0,0.018535239094537696
Karnataka,CHITRADURGA,2013,Rabi       ,Ragi,173.0,279.0,0.00016028179107909797
Karnataka,CHITRADURGA,2013,Rabi       ,Safflower,825.0,405.0,0.00023266711608256157
Karnataka,CHITRADURGA,2013,Rabi       ,Sunflower,2679.0,1583.0,0.0009094124561943086
Karnataka,CHITRADURGA,2013,Rabi       ,Wheat,128.0,199.0,0.00011432285456896235
Karnataka,CHITRADURGA,2013,Summer     ,Cowpea(Lobia),15.0,6.0,3.446920238260171e-06
Karnataka,CHITRADURGA,2013,Summer     ,Dry chillies,19.0,50.0,2.8724335318834763e-05
Karnataka,CHITRADURGA,2013,Summer     ,Groundnut,1701.0,1708.0,0.0009812232944913955
Karnataka,CHITRADURGA,2013,Summer     ,Jowar,241.0,334.0,0.0001918785599298162
Karnataka,CHITRADURGA,2013,Summer     ,Maize,519.0,976.0,0.0005606990254236545
Karnataka,CHITRADURGA,2013,Summer     ,Onion,245.0,1923.0,0.001104737936362385
Karnataka,CHITRADURGA,2013,Summer     ,Ragi,1052.0,1644.0,0.0009444561452832869
Karnataka,CHITRADURGA,2013,Summer     ,Sunflower,190.0,203.0,0.00011662080139446913
Karnataka,CHITRADURGA,2013,Whole Year ,Arecanut,16848.0,217251.0,0.1248078114470434
Karnataka,CHITRADURGA,2013,Whole Year ,Coriander,78.0,24.0,1.3787680953040685e-05
Karnataka,DAKSHIN KANNAD,2013,Kharif     ,Dry chillies,59.0,65.0,3.734163591448519e-05
Karnataka,DAKSHIN KANNAD,2013,Rabi       ,Cowpea(Lobia),168.0,71.0,4.078855615274536e-05
Karnataka,DAKSHIN KANNAD,2013,Rabi       ,Dry chillies,65.0,123.0,7.066186488433351e-05
Karnataka,DAKSHIN KANNAD,2013,Rabi       ,Horse-gram,189.0,97.0,5.572521051853944e-05
Karnataka,DAKSHIN KANNAD,2013,Rabi       ,Moong(Green Gram),768.0,194.0,0.00011145042103707888
Karnataka,DAKSHIN KANNAD,2013,Rabi       ,Urad,1851.0,1222.0,0.0007020227551923216
Karnataka,DAKSHIN KANNAD,2013,Summer     ,Cowpea(Lobia),477.0,188.0,0.0001080035007988187
Karnataka,DAKSHIN KANNAD,2013,Summer     ,Maize,31.0,101.0,5.8023157344046216e-05
Karnataka,DAKSHIN KANNAD,2013,Whole Year ,Arecanut,28232.0,357756.0,0.20552606612650098
Karnataka,DAKSHIN KANNAD,2013,Whole Year ,Sweet potato,180.0,2642.0,0.001517793878247229
Karnataka,DAKSHIN KANNAD,2013,Whole Year ,Tapioca,534.0,4367.0,0.002508783446747028
Karnataka,DAKSHIN KANNAD,2013,Whole Year ,Turmeric,60.0,286.0,0.00016430319802373484
Karnataka,DAVANGERE,2013,Kharif     ,Arhar/Tur,8145.0,6152.0,0.003534242217629429
Karnataka,DAVANGERE,2013,Kharif     ,Bajra,653.0,659.0,0.0003785867395022422
Karnataka,DAVANGERE,2013,Kharif     ,Castor seed,358.0,320.0,0.00018383574604054247
Karnataka,DAVANGERE,2013,Kharif     ,Cotton(lint),19895.0,25348.0,0.01456208903323647
Karnataka,DAVANGERE,2013,Kharif     ,Cowpea(Lobia),363.0,136.0,7.813019206723055e-05
Karnataka,DAVANGERE,2013,Kharif     ,Dry chillies,628.0,1231.0,0.0007071931355497118
Karnataka,DAVANGERE,2013,Kharif     ,Groundnut,12447.0,12794.0,0.007349982921383439
Karnataka,DAVANGERE,2013,Kharif     ,Horse-gram,596.0,1124.0,0.0006457230579674055
Karnataka,DAVANGERE,2013,Kharif     ,Jowar,8675.0,19746.0,0.011343814504114225
Karnataka,DAVANGERE,2013,Kharif     ,Maize,180515.0,664178.0,0.3815614316678607
Karnataka,DAVANGERE,2013,Kharif     ,Moong(Green Gram),466.0,178.0,0.00010225863373505175
Karnataka,DAVANGERE,2013,Kharif     ,Onion,3327.0,18964.0,0.010894565899727648
Karnataka,DAVANGERE,2013,Kharif     ,Other Kharif pulses,1737.0,1190.0,0.0006836391805882674
Karnataka,DAVANGERE,2013,Kharif     ,Ragi,9151.0,13492.0,0.007750974642434373
Karnataka,DAVANGERE,2013,Kharif     ,Sesamum,72.0,80.0,4.595893651013562e-05
Karnataka,DAVANGERE,2013,Kharif     ,Sunflower,1187.0,594.0,0.000341245103587757
Karnataka,DAVANGERE,2013,Kharif     ,Urad,31.0,15.0,8.61730059565043e-06
Karnataka,DAVANGERE,2013,Rabi       ,Cotton(lint),131.0,242.0,0.00013902578294316026
Karnataka,DAVANGERE,2013,Rabi       ,Cowpea(Lobia),446.0,299.0,0.00017177152520663188
Karnataka,DAVANGERE,2013,Rabi       ,Dry chillies,119.0,226.0,0.00012983399564113314
Karnataka,DAVANGERE,2013,Rabi       ,Gram,1783.0,490.0,0.0002814984861245807
